Simplified,Pinyin,Level
刮风,guā fēng,7
寡妇,guǎfu,7
挂钩,guàgōu,7
挂号,guàhào,7
挂念,guàniàn,7
挂失,guàshī,7
乖,guāi,7
乖巧,guāiqiǎo,7
拐弯,guǎiwān,7
拐杖,guǎizhàng,7
怪不得,guàibude,7
怪物,guàiwu,7
怪异,guàiyì,7
关掉,guāndiào,7
关节,guānjié,7
关税,guānshuì,7
关头,guāntóu,7
关照,guānzhào,7
观测,guāncè,7
观感,guāngǎn,7
观摩,guānmó,7
观赏,guānshǎng,7
观望,guānwàng,7
官兵,guānbīng,7
官吏,guānlì,7
官僚,guānliáo,7
官僚主义,guānliáo zhǔyì,7
官员,guānyuán,7
棺材,guāncai,7
管家,guǎnjiā,7
管教,guǎnjiào,7
管理费,guǎnlǐfèi,7
管辖,guǎnxiá,7
管用,guǎnyòng,7
管子,guǎnzi,7
贯彻,guànchè,7
贯穿,guànchuān,7
贯通,guàntōng,7
惯,guàn,7
惯例,guànlì,7
惯性,guànxìng,7
灌,guàn,7
灌溉,guàngài,7
灌输,guànshū,7
罐,guàn,7
罐头,guàntou,7
光彩,guāngcǎi,7
光碟,guāngdié,7
光顾,guānggù,7
光滑,guānghuá,7
光环,guānghuán,7
光缆,guānglǎn,7
光芒,guāngmáng,7
光明磊落,guāngmíng-lěiluò,7
光泽,guāngzé,7
广义,guǎngyì,7
归根到底,guīgēn-dàodǐ,7
归还,guīhuán,7
归结,guījié,7
归来,guīlái,7
归纳,guīnà,7
归属,guīshǔ,7
归宿,guīsù,7
龟,guī,7
规格,guīgé,7
规矩,guīju,7
闺女,guīnü,7
瑰宝,guībǎo,7
轨迹,guǐjì,7
柜台,guìtái,7
贵宾,guìbīn,7
贵重,guìzhòng,7
贵族,guìzú,7
桂花,guìhuā,7
滚动,gǔndòng,7
棍,gùn,7
棍子,gùnzi,7
国宝,guóbǎo,7
国防,guófáng,7
国画,guóhuà,7
国徽,guóhuī,7
国情,guóqíng,7
国土,guótǔ,7
国学,guóxué,7
国有,guóyǒu,7
果断,guǒduàn,7
果园,guǒyuán,7
果真,guǒzhēn,7
裹,guǒ,7
过半,guòbàn,7
过不去,guòbuqù,7
过错,guòcuò,7
过道,guòdào,7
过关,guòguān,7
过奖,guòjiǎng,7
过节,guòjié,7
过境,guòjìng,7
过滤,guòlǜ,7
过期,guòqī,7
过日子,guò rìzi,7
过剩,guòshèng,7
过失,guòshī,7
过头,guòtóu,7
过往,guòwǎng,7
过意不去,guòyìbùqù,7
过瘾,guòyǐn,7
过硬,guòyìng,7
过早,guò zǎo,7
海岸,hǎi'àn,7
海拔,hǎibá,7
海滨,hǎibīn,7
海盗,hǎidào,7
海量,hǎiliàng,7
海绵,hǎimián,7
海面,hǎimiàn,7
海内外,hǎi nèiwài,7
海滩,hǎitān,7
海峡,hǎixiá,7
海啸,hǎixiào,7
海域,hǎiyù,7
海运,hǎiyùn,7
海藻,hǎizǎo,7
骇人听闻,hàiréntīngwén,7
害虫,hàichóng,7
害臊,hàisào,7
害羞,hàixiū,7
酣畅,hānchàng,7
酣睡,hānshuì,7
含糊,hánhu,7
含蓄,hánxù,7
函授,hánshòu,7
涵盖,hángài,7
涵义,hányì,7
罕见,hǎnjiàn,7
汗水,hànshuǐ,7
旱,hàn,7
旱灾,hànzāi,7
捍卫,hànwèi,7
焊,hàn,7
行家,hángjia,7
行列,hángliè,7
行情,hángqíng,7
航海,hánghǎi,7
航天,hángtiān,7
航天员,hángtiānyuán,7
航行,hángxíng,7
航运,hángyùn,7
毫不,háo bù,7
毫不犹豫,háo bù yóuyù,7
毫无,háo wú,7
豪华,háohuá,7
好比,hǎobǐ,7
好歹,hǎodǎi,7
好感,hǎogǎn,7
好坏,hǎohuài,7
好家伙,hǎojiāhuo,7
好评,hǎopíng,7
好说,hǎoshuō,7
好笑,hǎoxiào,7
好心,hǎoxīn,7
好心人,hǎoxīnrén,7
好意,hǎoyì,7
好在,hǎozài,7
号称,hàochēng,7
好客,hàokè,7
好奇心,hàoqíxīn,7
耗,hào,7
耗费,hàofèi,7
耗时,hàoshí,7
浩劫,hàojié,7
呵护,hēhù,7
禾苗,hémiáo,7
合唱,héchàng,7
合乎,héhū,7
合伙,héhuǒ,7
合计,héjì,7
合情合理,héqíng-hélǐ,7
合影,héyǐng,7
合资,hézī,7
合作社,hézuòshè,7
何必,hébì,7
何处,hé chù,7
何苦,hékǔ,7
何况,hékuàng,7
何时,hé shí,7
和蔼,hé'ǎi,7
和解,héjiě,7
和睦,hémù,7
和平共处,hépíng gòngchǔ,7
和气,héqi,7
和尚,héshang,7
河流,héliú,7
河畔,hépàn,7
荷花,héhuā,7
核,hé,7
核电站,hédiànzhàn,7
核对,héduì,7
核能,hénéng,7
核实,héshí,7
核桃,hétao,7
核武器,héwǔqì,7
贺电,hèdiàn,7
贺信,hèxìn,7
喝彩,hècǎi,7
赫然,hèrán,7
鹤立鸡群,hèlìjīqún,7
黑白,hēibái,7
黑客,hēikè,7
黑马,hēimǎ,7
黑手,hēishǒu,7
黑心,hēixīn,7
嘿,hēi,7
痕迹,hénjì,7
恨不得,hènbude,7
哼,hēng,7
横七竖八,héngqī-shùbā,7
横向,héngxiàng,7
横,hèng,7
轰,hōng,7
轰动,hōngdòng,7
轰炸,hōngzhà,7
哄,hōng,7
哄堂大笑,hōngtáng-dàxiào,7
烘干,hōnggān,7
烘托,hōngtuō,7
弘扬,hóngyáng,7
红灯,hóngdēng,7
红火,hónghuo,7
红扑扑,hóngpūpū,7
红润,hóngrùn,7
红薯,hóngshǔ,7
红眼,hóngyǎn,7
宏观,hóngguān,7
宏伟,hóngwěi,7
洪亮,hóngliàng,7
哄,hǒng,7
哄,hòng,7
喉咙,hóulóng,7
吼,hǒu,7
后备,hòubèi,7
后备箱,hòubèixiāng,7
后代,hòudài,7
后盾,hòudùn,7
后顾之忧,hòugùzhīyōu,7
后期,hòuqī,7
后勤,hòuqín,7
后人,hòurén,7
后台,hòutái,7
后退,hòutuì,7
后续,hòuxù,7
后遗症,hòuyízhèng,7
后裔,hòuyì,7
后者,hòuzhě,7
厚道,hòudao,7
厚度,hòudù,7
候选人,hòuxuǎnrén,7
呼风唤雨,hūfēng-huànyǔ,7
呼唤,hūhuàn,7
呼救,hūjiù,7
呼声,hūshēng,7
呼应,hūyìng,7
呼吁,hūyù,7
忽高忽低,hūgāo-hūdī,7
忽悠,hūyou,7
胡闹,húnào,7
胡说,húshuō,7
胡思乱想,húsī-luànxiǎng,7
湖泊,húpō,7
糊,hú,7
糊,hú,7
糊涂,hútu,7
互补,hùbǔ,7
互访,hùfǎng,7
互信,hùxìn,7
互助,hùzhù,7
护理,hùlǐ,7
花瓣,huābàn,7
花卉,huāhuì,7
花纹,huāwén,7
花样,huāyàng,7
划算,huásuàn,7
华丽,huálì,7
华侨,huáqiáo,7
华裔,huáyì,7
哗变,huábiàn,7
哗然,huárán,7
滑冰,huábīng,7
滑稽,huájī,7
滑梯,huátī,7
滑雪,huáxuě,7
化肥,huàféi,7
化身,huàshēn,7
化纤,huàxiān,7
化险为夷,huàxiǎnwéiyí,7
化验,huàyàn,7
化妆,huàzhuāng,7
划时代,huàshídài,7
画册,huàcè,7
画龙点睛,huàlóng-diǎnjīng,7
画蛇添足,huàshé-tiānzú,7
画展,huàzhǎn,7
话费,huàfèi,7
话筒,huàtǒng,7
话语,huàyǔ,7
怀抱,huáibào,7
怀旧,huáijiù,7
怀里,huái li,7
怀孕,huáiyùn,7
怀着,huáizhe,7
槐树,huáishù,7
坏事,huàishì,7
欢呼,huānhū,7
欢聚,huānjù,7
欢快,huānkuài,7
欢声笑语,huānshēng-xiàoyǔ,7
还款,huán kuǎn,7
还原,huányuán,7
环球,huánqiú,7
环绕,huánrào,7
缓,huǎn,7
缓和,huǎnhé,7
缓缓,huǎnhuǎn,7
缓慢,huǎnmàn,7
幻觉,huànjué,7
幻影,huànyǐng,7
换成,huànchéng,7
换取,huànqǔ,7
换位,huànwèi,7
换言之,huànyánzhī,7
唤起,huànqǐ,7
患,huàn,7
患病,huànbìng,7
患有,huànyǒu,7
焕发,huànfā,7
荒,huāng,7
荒诞,huāngdàn,7
荒凉,huāngliáng,7
荒谬,huāngmiù,7
慌乱,huāngluàn,7
慌张,huāngzhāng,7
皇宫,huánggōng,7
皇后,huánghòu,7
皇上,huángshang,7
皇室,huángshì,7
黄昏,huánghūn,7
恍然大悟,huǎngrán-dàwù,7
晃,huǎng,7
谎话,huǎnghuà,7
谎言,huǎngyán,7
晃,huàng,7
晃荡,huàngdang,7
灰,huī,7
灰尘,huīchén,7
灰心,huīxīn,7
挥,huī,7
辉煌,huīhuáng,7
回归,huíguī,7
回扣,huíkòu,7
回馈,huíkuì,7
回落,huíluò,7
回升,huíshēng,7
回首,huíshǒu,7
回味,huíwèi,7
回想,huíxiǎng,7
回忆录,huíyìlù,7
悔恨,huǐhèn,7
毁坏,huǐhuài,7
毁灭,huǐmiè,7
汇合,huìhé,7
汇集,huìjí,7
汇聚,huìjù,7
会场,huìchǎng,7
会面,huìmiàn,7
会晤,huìwù,7
会意,huìyì,7
会诊,huìzhěn,7
绘声绘色,huìshēng-huìsè,7
贿赂,huìlù,7
昏迷,hūnmí,7
婚纱,hūnshā,7
婚姻,hūnyīn,7
浑身,húnshēn,7
魂,hún,7
混凝土,hùnníngtǔ,7
混淆,hùnxiáo,7
混浊,hùnzhuó,7
豁,huō,7
豁出去,huōchuqu,7
活该,huógāi,7
活期,huóqī,7
活儿,huór,7
火暴,huǒbào,7
火锅,huǒguō,7
火候,huǒhou,7
火花,huǒhuā,7
火炬,huǒjù,7
火辣辣,huǒlàlà,7
火热,huǒrè,7
火山,huǒshān,7
火速,huǒsù,7
火焰,huǒyàn,7
火药,huǒyào,7
伙食,huǒshí,7
或多或少,huòduō-huòshǎo,7
货币,huòbì,7
货车,huòchē,7
货物,huòwù,7
货运,huòyùn,7
获胜,huòshèng,7
获悉,huòxī,7
祸害,huòhai,7
霍乱,huòluàn,7
豁达,huòdá,7
几率,jīlǜ,7
讥笑,jīxiào,7
饥饿,jī'è,7
机舱,jīcāng,7
机动,jīdòng,7
机灵,jīling,7
机密,jīmì,7
机智,jīzhì,7
肌肤,jīfū,7
积,jī,7
积淀,jīdiàn,7
积蓄,jīxù,7
基本功,jīběngōng,7
基层,jīcéng,7
基因,jīyīn,7
基于,jīyú,7
基准,jīzhǔn,7
畸形,jīxíng,7
激发,jīfā,7
激光,jīguāng,7
激化,jīhuà,7
激活,jīhuó,7
激励,jīlì,7
激起,jīqǐ,7
激素,jīsù,7
及,jí,7
及其,jí qí,7
及早,jízǎo,7
吉普,jípǔ,7
吉他,jítā,7
吉祥物,jíxiángwù,7
级别,jíbié,7
极度,jídù,7
极力,jílì,7
极少数,jí shǎoshù,7
极为,jíwéi,7
极限,jíxiàn,7
即,jí,7
即便,jíbiàn,7
即可,jíkě,7
急剧,jíjù,7
急迫,jípò,7
急性,jíxìng,7
急需,jíxū,7
急于,jíyú,7
急诊,jízhěn,7
急转弯,jízhuǎnwān,7
棘手,jíshǒu,7
集会,jíhuì,7
集结,jíjié,7
集邮,jíyóu,7
集装箱,jízhuāngxiāng,7
集资,jízī,7
嫉妒,jídù,7
挤压,jǐyā,7
脊梁,jǐliáng,7
计,jì,7
计策,jìcè,7
计较,jìjiào,7
计时,jìshí,7
记号,jìhao,7
记忆犹新,jìyì-yóuxīn,7
纪录片,jìlùpiàn,7
纪念碑,jìniànbēi,7
纪念馆,jìniànguǎn,7
纪念日,jìniànrì,7
纪实,jìshí,7
技艺,jìyì,7
忌,jì,7
忌讳,jìhuì,7
忌口,jìkǒu,7
剂,jì,7
迹象,jìxiàng,7
继,jì,7
继而,jì'ér,7
继父,jìfù,7
继母,jìmǔ,7
祭,jì,7
祭奠,jìdiàn,7
祭祀,jìsì,7
寄托,jìtuō,7
寂静,jìjìng,7
寂寞,jìmò,7
加紧,jiājǐn,7
加剧,jiājù,7
加深,jiāshēn,7
加重,jiāzhòng,7
佳节,jiājié,7
家伙,jiāhuo,7
家家户户,jiājiāhùhù,7
家教,jiājiào,7
家境,jiājìng,7
家禽,jiāqín,7
家用,jiāyòng,7
家喻户晓,jiāyù-hùxiǎo,7
家政,jiāzhèng,7
家族,jiāzú,7
嘉年华,jiāniánhuá,7
假定,jiǎdìng,7
假冒,jiǎmào,7
假设,jiǎshè,7
假使,jiǎshǐ,7
假装,jiǎzhuāng,7
价位,jiàwèi,7
价值观,jiàzhíguān,7
驾,jià,7
驾车,jià chē,7
驾驭,jiàyù,7
架势,jiàshi,7
架子,jiàzi,7
嫁,jià,7
嫁妆,jiàzhuang,7
尖端,jiānduān,7
尖锐,jiānruì,7
奸诈,jiānzhà,7
歼灭,jiānmiè,7
坚持不懈,jiānchí-bùxiè,7
坚韧,jiānrèn,7
坚实,jiānshí,7
坚守,jiānshǒu,7
坚信,jiānxìn,7
坚硬,jiānyìng,7
肩膀,jiānbǎng,7
肩负,jiānfù,7
艰巨,jiānjù,7
艰苦奋斗,jiānkǔ-fèndòu,7
艰险,jiānxiǎn,7
艰辛,jiānxīn,7
监察,jiānchá,7
监管,jiānguǎn,7
监护,jiānhù,7
监控,jiānkòng,7
监视,jiānshì,7
监狱,jiānyù,7
兼,jiān,7
兼顾,jiāngù,7
兼任,jiānrèn,7
兼容,jiānróng,7
兼职,jiānzhí,7
煎,jiān,7
拣,jiǎn,7
检察,jiǎnchá,7
检讨,jiǎntǎo,7
减免,jiǎnmiǎn,7
减弱,jiǎnruò,7
减速,jiǎnsù,7
减压,jiǎnyā,7
简称,jiǎnchēng,7
简短,jiǎnduǎn,7
简化,jiǎnhuà,7
简洁,jiǎnjié,7
简陋,jiǎnlòu,7
简体字,jiǎntǐzì,7
简要,jiǎnyào,7
简易,jiǎnyì,7
见解,jiànjiě,7
见钱眼开,jiànqián-yǎnkāi,7
见仁见智,jiànrén-jiànzhì,7
见识,jiànshi,7
见外,jiànwài,7
见效,jiànxiào,7
见义勇为,jiànyì-yǒngwéi,7
见证,jiànzhèng,7
间谍,jiàndié,7
间断,jiànduàn,7
间隔,jiàngé,7
间隙,jiànxì,7
建交,jiànjiāo,7
建树,jiànshù,7
建筑师,jiànzhùshī,7
建筑物,jiànzhùwù,7
贱,jiàn,7
健美,jiànměi,7
健壮,jiànzhuàng,7
溅,jiàn,7
鉴别,jiànbié,7
鉴赏,jiànshǎng,7
鉴于,jiànyú,7
姜,jiāng,7
僵,jiāng,7
僵化,jiānghuà,7
僵局,jiāngjú,7
讲解,jiǎngjiě,7
讲述,jiǎngshù,7
讲学,jiǎngxué,7
奖杯,jiǎngbēi,7
奖牌,jiǎngpái,7
奖品,jiǎngpǐn,7
奖项,jiǎngxiàng,7
降临,jiànglín,7
交叉,jiāochā,7
交锋,jiāofēng,7
交付,jiāofù,7
交集,jiāojí,7
交接,jiāojiē,7
交界,jiāojiè,7
交纳,jiāonà,7
交情,jiāoqing,7
交涉,jiāoshè,7
交谈,jiāotán,7
交替,jiāotì,7
交头接耳,jiāotóu-jiē'ěr,7
交响乐,jiāoxiǎngyuè,7
郊外,jiāowài,7
郊游,jiāoyóu,7
浇,jiāo,7
娇惯,jiāoguàn,7
娇气,jiāoqì,7
胶囊,jiāonáng,7
胶片,jiāopiàn,7
焦,jiāo,7
焦急,jiāojí,7
焦距,jiāojù,7
焦虑,jiāolǜ,7
焦躁,jiāozào,7
礁石,jiāoshí,7
嚼,jiáo,7
角落,jiǎoluò,7
狡猾,jiǎohuá,7
绞,jiǎo,7
矫正,jiǎozhèng,7
搅,jiǎo,7
搅拌,jiǎobàn,7
缴,jiǎo,7
缴费,jiǎofèi,7
缴纳,jiǎonà,7
叫板,jiàobǎn,7
叫好,jiàohǎo,7
轿车,jiàochē,7
较劲,jiàojìn,7
较量,jiàoliàng,7
教科书,jiàokēshū,7
教条,jiàotiáo,7
教养,jiàoyǎng,7
阶层,jiēcéng,7
阶级,jiējí,7
阶梯,jiētī,7
皆,jiē,7
结,jiē,7
结果,jiēguǒ,7
接班,jiēbān,7
接班人,jiēbānrén,7
接二连三,jiē'èr-liánsān,7
接轨,jiēguǐ,7
接济,jiējì,7
接见,jiējiàn,7
接力,jiēlì,7
接纳,jiēnà,7
接手,jiēshǒu,7
接送,jiēsòng,7
接替,jiētì,7
接听,jiētīng,7
接通,jiētōng,7
揭发,jiēfā,7
揭露,jiēlù,7
揭示,jiēshì,7
揭晓,jiēxiǎo,7
节俭,jiéjiǎn,7
节气,jiéqì,7
节水,jiéshuǐ,7
节衣缩食,jiéyī-suōshí,7
劫,jié,7
劫持,jiéchí,7
洁净,jiéjìng,7
结冰,jiébīng,7
结晶,jiéjīng,7
结局,jiéjú,7
结识,jiéshí,7
结尾,jiéwěi,7
截,jié,7
截然不同,jiérán-bùtóng,7
竭尽全力,jiéjìn-quánlì,7
竭力,jiélì,7
解答,jiědá,7
解读,jiědú,7
解雇,jiěgù,7
解救,jiějiù,7
解剖,jiěpōu,7
解散,jiěsàn,7
解体,jiětǐ,7
解脱,jiětuō,7
解围,jiěwéi,7
解析,jiěxī,7
介入,jièrù,7
介意,jièyì,7
介于,jièyú,7
戒备,jièbèi,7
戒烟,jiè yān,7
戒指,jièzhi,7
届时,jièshí,7
界定,jièdìng,7
界限,jièxiàn,7
界线,jièxiàn,7
借口,jièkǒu,7
借条,jiètiáo,7
借用,jièyòng,7
借助,jièzhù,7
金属,jīnshǔ,7
金子,jīnzi,7
金字塔,jīnzìtǎ,7
津津有味,jīnjīn-yǒuwèi,7
津贴,jīntiē,7
筋,jīn,7
禁不住,jīnbuzhù,7
仅次于,jǐn cì yú,7
尽,jǐn,7
尽早,jǐnzǎo,7
紧凑,jǐncòu,7
紧接着,jǐn jiēzhe,7
紧迫,jǐnpò,7
紧缺,jǐnquē,7
紧缩,jǐnsuō,7
锦旗,jǐnqí,7
谨慎,jǐnshèn,7
尽情,jìnqíng,7
尽头,jìntóu,7
进场,jìnchǎng,7
进程,jìnchéng,7
进出,jìnchū,7
进出口,jìn-chūkǒu,7
进度,jìndù,7
进而,jìn'ér,7
进修,jìnxiū,7
近年来,jìnnián lái,7
劲头,jìntóu,7
晋升,jìnshēng,7
浸泡,jìnpào,7
禁忌,jìnjì,7
禁区,jìnqū,7
茎,jīng,7
经,jīng,7
经度,jīngdù,7
经久不息,jīngjiǔ-bùxī,7
经贸,jīngmào,7
经商,jīngshāng,7
经受,jīngshòu,7
荆棘,jīngjí,7
惊,jīng,7
惊诧,jīngchà,7
惊慌,jīnghuāng,7
惊慌失措,jīnghuāng-shīcuò,7
惊奇,jīngqí,7
惊叹,jīngtàn,7
惊天动地,jīngtiān-dòngdì,7
惊险,jīngxiǎn,7
惊心动魄,jīngxīn-dòngpò,7
惊醒,jīngxǐng,7
惊讶,jīngyà,7
晶莹,jīngyíng,7
兢兢业业,jīngjīngyèyè,7
精打细算,jīngdǎ-xìsuàn,7
精华,jīnghuá,7
精简,jīngjiǎn,7
精练,jīngliàn,7
精妙,jīngmiào,7
精明,jīngmíng,7
精疲力竭,jīngpí-lìjié,7
精确,jīngquè,7
精神病,jīngshénbìng,7
精髓,jīngsuǐ,7
精通,jīngtōng,7
精细,jīngxì,7
精心,jīngxīn,7
精益求精,jīngyìqiújīng,7
精英,jīngyīng,7
精致,jīngzhì,7
颈部,jǐngbù,7
景观,jǐngguān,7
景区,jǐngqū,7
警车,jǐngchē,7
警官,jǐngguān,7
警惕,jǐngtì,7
警钟,jǐngzhōng,7
净化,jìnghuà,7
竞技,jìngjì,7
竞相,jìngxiāng,7
竞选,jìngxuǎn,7
竟,jìng,7
竟敢,jìnggǎn,7
敬,jìng,7
敬爱,jìng'ài,7
敬而远之,jìng'éryuǎnzhī,7
敬酒,jìngjiǔ,7
敬礼,jìnglǐ,7
敬佩,jìngpèi,7
敬请,jìngqǐng,7
敬业,jìngyè,7
敬意,jìngyì,7
敬重,jìngzhòng,7
静止,jìngzhǐ,7
境地,jìngdì,7
境界,jìngjiè,7
境内,jìngnèi,7
境外,jìngwài,7
境遇,jìngyù,7
窘迫,jiǒngpò,7
纠缠,jiūchán,7
揪,jiū,7
久违,jiǔwéi,7
久仰,jiǔyǎng,7
酒精,jiǔjīng,7
酒楼,jiǔlóu,7
救护车,jiùhùchē,7
救济,jiùjì,7
救治,jiùzhì,7
就餐,jiùcān,7
就地,jiùdì,7
就读,jiùdú,7
就近,jiùjìn,7
就任,jiùrèn,7
就医,jiùyī,7
就诊,jiùzhěn,7
就职,jiùzhí,7
就座,jiùzuò,7
舅舅,jiùjiu,7
拘留,jūliú,7
拘束,jūshù,7
居高临下,jūgāo-línxià,7
居民楼,jūmínlóu,7
鞠躬,jūgōng,7
局部,júbù,7
局势,júshì,7
局限,júxiàn,7
菊花,júhuā,7
橘子,júzi,7
沮丧,jǔsàng,7
举报,jǔbào,7
举措,jǔcuò,7
举例,jǔlì,7
举世闻名,jǔshì-wénmíng,7
举世无双,jǔshì-wúshuāng,7
举世瞩目,jǔshì-zhǔmù,7
举一反三,jǔyī-fǎnsān,7
举止,jǔzhǐ,7
举重,jǔzhòng,7
巨额,jù'é,7
巨人,jùrén,7
巨头,jùtóu,7
巨星,jùxīng,7
巨型,jùxíng,7
剧烈,jùliè,7
剧目,jùmù,7
剧情,jùqíng,7
剧团,jùtuán,7
剧院,jùyuàn,7
剧组,jùzǔ,7
据此,jùcǐ,7
据悉,jùxī,7
距,jù,7
锯,jù,7
聚集,jùjí,7
聚精会神,jùjīng-huìshén,7
捐献,juānxiàn,7
卷入,juǎnrù,7
卷子,juànzi,7
圈,juàn,7
决议,juéyì,7
诀别,juébié,7
诀窍,juéqiào,7
角逐,juézhú,7
觉醒,juéxǐng,7
绝技,juéjì,7
绝缘,juéyuán,7
绝招,juézhāo,7
倔强,juéjiàng,7
崛起,juéqǐ,7
爵士,juéshì,7
倔,juè,7
军官,jūnguān,7
均衡,jūnhéng,7
均匀,jūnyún,7
君子,jūnzǐ,7
俊,jùn,7
俊俏,jùnqiào,7
骏马,jùnmǎ,7
竣工,jùngōng,7
卡车,kǎchē,7
卡片,kǎpiàn,7
卡通,kǎtōng,7
开办,kāibàn,7
开采,kāicǎi,7
开场,kāichǎng,7
开场白,kāichǎngbái,7
开除,kāichú,7
开动,kāidòng,7
开发区,kāifāqū,7
开发商,kāifāshāng,7
开工,kāigōng,7
开垦,kāikěn,7
开口,kāikǒu,7
开阔,kāikuò,7
开朗,kāilǎng,7
开辟,kāipì,7
开启,kāiqǐ,7
开枪,kāi qiāng,7
开天辟地,kāitiān-pìdì,7
开拓,kāituò,7
开销,kāixiāo,7
开张,kāizhāng,7
开支,kāizhī,7
凯歌,kǎigē,7
楷模,kǎimó,7
刊登,kāndēng,7
刊物,kānwù,7
看护,kānhù,7
勘探,kāntàn,7
堪称,kānchēng,7
侃大山,kǎn dàshān,7
砍,kǎn,7
看得出,kàndechū,7
看热闹,kàn rènao,7
看似,kànsì,7
看台,kàntái,7
看样子,kàn yàngzi,7
看中,kànzhòng,7
看重,kànzhòng,7
慷慨,kāngkǎi,7
扛,káng,7
抗衡,kànghéng,7
抗拒,kàngjù,7
抗生素,kàngshēngsù,7
抗争,kàngzhēng,7
考量,kǎoliáng,7
烤,kǎo,7
靠拢,kàolǒng,7
苛刻,kēkè,7
科幻,kēhuàn,7
科目,kēmù,7
科普,kēpǔ,7
磕,kē,7
壳,ké,7
咳嗽,késou,7
可悲,kěbēi,7
可不是,kěbùshi,7
可乘之机,kěchéngzhījī,7
可耻,kěchǐ,7
可歌可泣,kěgē-kěqì,7
可观,kěguān,7
可贵,kěguì,7
可口,kěkǒu,7
可谓,kěwèi,7
可恶,kěwù,7
可想而知,kěxiǎng'érzhī,7
可笑,kěxiào,7
可信,kěxìn,7
可行,kěxíng,7
可疑,kěyí,7
克隆,kèlóng,7
克制,kèzhì,7
刻苦,kèkǔ,7
刻意,kèyì,7
刻舟求剑,kèzhōu-qiújiàn,7
客房,kèfáng,7
客机,kèjī,7
客流,kèliú,7
客运,kèyùn,7
恳求,kěnqiú,7
啃,kěn,7
坑,kēng,7
空荡荡,kōngdàngdàng,7
空难,kōngnàn,7
空前,kōngqián,7
空想,kōngxiǎng,7
空虚,kōngxū,7
恐怖,kǒngbù,7
恐吓,kǒnghè,7
恐慌,kǒnghuāng,7
恐惧,kǒngjù,7
恐龙,kǒnglóng,7
空白,kòngbái,7
空地,kòngdì,7
空隙,kòngxì,7
控告,kònggào,7
抠,kōu,7
口碑,kǒubēi,7
口才,kǒucái,7
口吃,kǒuchī,7
口感,kǒugǎn,7
口径,kǒujìng,7
口令,kǒulìng,7
口气,kǒuqì,7
口腔,kǒuqiāng,7
口哨,kǒushào,7
口水,kǒushuǐ,7
口头,kǒutóu,7
口味,kǒuwèi,7
口香糖,kǒuxiāngtáng,7
口音,kǒuyīn,7
口罩,kǒuzhào,7
口子,kǒuzi,7
扣除,kòuchú,7
扣留,kòuliú,7
扣人心弦,kòurénxīnxián,7
扣押,kòuyā,7
枯燥,kūzào,7
哭泣,kūqì,7
哭笑不得,kūxiào-bùdé,7
窟窿,kūlong,7
苦力,kǔlì,7
苦练,kǔ liàn,7
苦难,kǔnàn,7
苦恼,kǔnǎo,7
苦笑,kǔxiào,7
苦心,kǔxīn,7
酷似,kùsì,7
夸,kuā,7
夸大,kuādà,7
夸奖,kuājiǎng,7
夸夸其谈,kuākuā-qítán,7
夸耀,kuāyào,7
夸张,kuāzhāng,7
垮,kuǎ,7
挎,kuà,7
跨国,kuàguó,7
跨越,kuàyuè,7
快捷,kuàijié,7
宽敞,kuānchang,7
宽泛,kuānfàn,7
宽厚,kuānhòu,7
宽容,kuānróng,7
宽恕,kuānshù,7
宽松,kuānsōng,7
款式,kuǎnshì,7
款项,kuǎnxiàng,7
筐,kuāng,7
狂欢,kuánghuān,7
狂欢节,kuánghuānjié,7
狂热,kuángrè,7
旷课,kuàngkè,7
况且,kuàngqiě,7
矿藏,kuàngcáng,7
框,kuàng,7
框架,kuàngjià,7
亏本,kuīběn,7
亏损,kuīsǔn,7
昆虫,kūnchóng,7
捆,kǔn,7
困惑,kùnhuò,7
困境,kùnjìng,7
扩,kuò,7
扩建,kuòjiàn,7
扩散,kuòsàn,7
扩张,kuòzhāng,7
括弧,kuòhú,7
阔绰,kuòchuò,7
拉动,lādòng,7
拉拢,lālǒng,7
拉锁,lāsuǒ,7
啦啦队,lālāduì,7
喇叭,lǎba,7
腊月,làyuè,7
蜡,là,7
蜡烛,làzhú,7
辣椒,làjiāo,7
来宾,láibīn,7
来电,láidiàn,7
来访,láifǎng,7
来回,láihuí,7
来历,láilì,7
来临,láilín,7
来龙去脉,láilóng-qùmài,7
来年,láinián,7
来源于,láiyuán yú,7
拦,lán,7
栏,lán,7
栏杆,lángān,7
蓝图,lántú,7
揽,lǎn,7
缆车,lǎnchē,7
懒得,lǎnde,7
懒惰,lǎnduò,7
滥用,lànyòng,7
狼,láng,7
狼狈,lángbèi,7
朗诵,lǎngsòng,7
浪,làng,7
捞,lāo,7
劳动力,láodònglì,7
劳累,láolèi,7
劳务,láowù,7
牢固,láogù,7
牢记,láojì,7
牢牢,láoláo,7
唠叨,láodao,7
老伴儿,lǎobànr,7
老大,lǎodà,7
老汉,lǎohàn,7
老化,lǎohuà,7
老人家,lǎorenjia,7
老实说,lǎoshishuō,7
老远,lǎo yuǎn,7
老字号,lǎozìhao,7
姥姥,lǎolao,7
姥爷,lǎoye,7
涝,lào,7
乐意,lèyì,7
乐园,lèyuán,7
勒,lēi,7
雷同,léitóng,7
累积,lěijī,7
累计,lěijì,7
类别,lèibié,7
棱角,léngjiǎo,7
冷淡,lěngdàn,7
冷冻,lěngdòng,7
冷酷,lěngkù,7
