Simplified,Pinyin,Level
遛,liù,7
龙舟,lóngzhōu,7
聋,lóng,7
聋人,lóngrén,7
笼子,lóngzi,7
笼统,lǒngtǒng,7
露面,lòumiàn,7
芦花,lúhuā,7
炉子,lúzi,7
卤味,lǔwèi,7
鲁莽,lǔmǎng,7
录制,lùzhì,7
鹿,lù,7
路程,lùchéng,7
路灯,lùdēng,7
路段,lùduàn,7
路况,lùkuàng,7
路面,lùmiàn,7
路人,lùrén,7
路途,lùtú,7
路子,lùzi,7
露天,lùtiān,7
旅程,lǚchéng,7
旅途,lǚtú,7
铝,lǚ,7
屡,lǚ,7
缕,lǚ,7
率,lǜ,7
成功率,chénggōnglǜ,7
绿灯,lǜdēng,7
绿地,lǜdì,7
孪生,luánshēng,7
卵,luǎn,7
乱七八糟,luànqībāzāo,7
略,lüè,7
略微,lüèwēi,7
抡,lūn,7
伦理,lúnlǐ,7
轮换,lúnhuàn,7
论述,lùnshù,7
罗,luó,7
萝卜,luóbo,7
螺丝,luósī,7
裸,luǒ,7
裸露,luǒlù,7
落差,luòchā,7
落地,luòdì,7
落户,luòhù,7
落下,luòxia,7
麻,má,7
麻将,májiàng,7
麻辣,málà,7
马后炮,mǎhòupào,7
马力,mǎlì,7
马桶,mǎtǒng,7
马戏,mǎxì,7
码,mǎ,7
埋藏,máicáng,7
买不起,mǎi bu qǐ,7
迈进,màijìn,7
卖弄,màinong,7
脉络,màiluò,7
蛮,mán,7
瞒,mán,7
满怀,mǎnhuái,7
漫,màn,7
漫游,mànyóu,7
慢慢来,mànmàn lái,7
忙活,mánghuo,7
忙乱,mángluàn,7
矛头,máotóu,7
茅台,Máotái,7
茅台酒,Máotáijiǔ,7
茂密,màomì,7
冒昧,màomèi,7
没劲,méijìn,7
没说的,méishuōde,7
没完没了,méiwán-méiliǎo,7
没意思,méi yìsi,7
没辙,méizhé,7
没准儿,méizhǔnr,7
玫瑰,méigui,7
眉开眼笑,méikāi-yǎnxiào,7
煤矿,méikuàng,7
每当,měidāng,7
每逢,měiféng,7
美德,měidé,7
美化,měihuà,7
美景,měijǐng,7
美人,měirén,7
美味,měiwèi,7
美中不足,měizhōng-bùzú,7
美滋滋,měizīzī,7
闷,mēn,7
门当户对,méndāng-hùduì,7
门槛,ménkǎn,7
门铃,ménlíng,7
门路,ménlu,7
萌发,méngfā,7
盟友,méngyǒu,7
朦胧,ménglóng,7
猛然,měngrán,7
梦幻,mènghuàn,7
迷惑不解,míhuò-bùjiě,7
迷恋,míliàn,7
迷失,míshī,7
谜,mí,7
谜底,mídǐ,7
谜团,mítuán,7
秘方,mìfāng,7
秘诀,mìjué,7
密不可分,mìbùkěfēn,7
密集,mìjí,7
蜜,mì,7
蜜月,mìyuè,7
免,miǎn,7
免不了,miǎnbuliǎo,7
免除,miǎnchú,7
免职,miǎnzhí,7
缅怀,miǎnhuái,7
面部,miànbù,7
面粉,miànfěn,7
面红耳赤,miànhóng-ěrchì,7
面面俱到,miànmiàn-jùdào,7
面目全非,miànmù-quánfēi,7
苗,miáo,7
苗头,miáotou,7
庙,miào,7
庙会,miàohuì,7
灭绝,mièjué,7
民办,mínbàn,7
民俗,mínsú,7
民用,mínyòng,7
民众,mínzhòng,7
名贵,míngguì,7
名利,mínglì,7
名气,míngqi,7
名声,míngshēng,7
名言,míngyán,7
名著,míngzhù,7
明朗,mínglǎng,7
明媚,míngmèi,7
铭记,míngjì,7
命,mìng,7
命题,mìngtí,7
模拟,mónǐ,7
磨难,mónàn,7
磨损,mósǔn,7
蘑菇,mógu,7
抹,mǒ,7
末日,mòrì,7
没落,mòluò,7
莫非,mòfēi,7
莫过于,mòguòyú,7
漠然,mòrán,7
墨,mò,7
默读,mòdú,7
默默无闻,mòmò-wúwén,7
默契,mòqì,7
谋害,móuhài,7
谋生,móushēng,7
牡丹,mǔdan,7
亩,mǔ,7
木板,mùbǎn,7
木材,mùcái,7
木匠,mùjiàng,7
木偶,mù'ǒu,7
目不转睛,mùbùzhuǎnjīng,7
目瞪口呆,mùdèng-kǒudāi,7
目的地,mùdìdì,7
目中无人,mùzhōng-wúrén,7
沐浴露,mùyùlù,7
牧场,mùchǎng,7
牧民,mùmín,7
募捐,mùjuān,7
墓碑,mùbēi,7
墓地,mùdì,7
幕,mù,7
幕后,mùhòu,7
穆斯林,mùsīlín,7
哪知道,nǎ zhīdào,7
呐喊,nàhǎn,7
纳入,nàrù,7
纳税,nàshuì,7
纳税人,nàshuìrén,7
乃,nǎi,7
乃至,nǎizhì,7
耐,nài,7
耐人寻味,nàirénxúnwèi,7
耐性,nàixìng,7
南瓜,nánguā,7
难处,nánchù,7
难得一见,nándé yī jiàn,7
难点,nándiǎn,7
难关,nánguān,7
难说,nánshuō,7
难为情,nánwéiqíng,7
难以想象,nányǐ-xiǎngxiàng,7
难以置信,nányǐ-zhìxìn,7
挠,náo,7
恼羞成怒,nǎoxiū-chéngnù,7
脑海,nǎohǎi,7
脑筋,nǎojīn,7
闹事,nàoshì,7
闹着玩儿,nàozhewánr,7
内存,nèicún,7
内阁,nèigé,7
内行,nèiháng,7
内向,nèixiàng,7
内需,nèixū,7
能耗,nénghào,7
能耐,néngnai,7
能人,néngrén,7
尼龙,nílóng,7
泥潭,nítán,7
泥土,nítǔ,7
拟,nǐ,7
逆,nì,7
匿名,nìmíng,7
年画,niánhuà,7
年迈,niánmài,7
年限,niánxiàn,7
年薪,niánxīn,7
年夜饭,niányèfàn,7
年终,niánzhōng,7
黏,nián,7
念念不忘,niànniàn-bùwàng,7
念书,niànshū,7
念头,niàntou,7
娘,niáng,7
酿造,niàngzào,7
鸟巢,niǎocháo,7
尿,niào,7
扭曲,niǔqū,7
扭头,niǔtóu,7
纽带,niǔdài,7
纽扣,niǔkòu,7
农场,nóngchǎng,7
农民工,nóngmíngōng,7
农作物,nóngzuòwù,7
浓缩,nóngsuō,7
浓郁,nóngyù,7
浓重,nóngzhòng,7
弄虚作假,nòngxū-zuòjiǎ,7
女婿,nǚxu,7
暖烘烘,nuǎnhōnghōng,7
诺言,nuòyán,7
拍板,pāibǎn,7
拍卖,pāimài,7
拍戏,pāixì,7
牌照,páizhào,7
攀,pān,7
攀升,pānshēng,7
盘,pán,7
盘算,pánsuan,7
判处,pànchǔ,7
判定,pàndìng,7
盼,pàn,7
叛逆,pànnì,7
旁观,pángguān,7
抛,pāo,7
抛开,pāokāi,7
刨,páo,7
跑车,pǎochē,7
跑道,pǎodào,7
跑龙套,pǎo lóngtào,7
胚胎,pēitāi,7
陪伴,péibàn,7
陪葬,péizàng,7
赔钱,péiqián,7
配件,pèijiàn,7
配送,pèisòng,7
配音,pèiyīn,7
喷泉,pēnquán,7
抨击,pēngjī,7
烹调,pēngtiáo,7
蓬勃,péngbó,7
鹏程万里,péngchéng-wànlǐ,7
膨胀,péngzhàng,7
捧场,pěngchǎng,7
碰钉子,pèng dīngzi,7
碰巧,pèngqiǎo,7
碰上,pèngshang,7
碰撞,pèngzhuàng,7
披露,pīlù,7
皮带,pídài,7
疲惫不堪,píbèi-bùkān,7
脾,pí,7
匹配,pǐpèi,7
媲美,pìměi,7
僻静,pìjìng,7
譬如说,pìrú shuō,7
片子,piānzi,7
偏方,piānfāng,7
偏向,piānxiàng,7
偏远,piānyuǎn,7
篇幅,piānfú,7
片段,piànduàn,7
骗人,piàn rén,7
漂,piāo,7
票房,piàofáng,7
贫富,pín fù,7
贫穷,pínqióng,7
频频,pínpín,7
品位,pǐnwèi,7
品行,pǐnxíng,7
聘,pìn,7
聘任,pìnrèn,7
聘用,pìnyòng,7
平常心,píngchángxīn,7
平淡,píngdàn,7
平和,pínghé,7
平价,píngjià,7
平民,píngmín,7
平日,píngrì,7
平息,píngxī,7
评定,píngdìng,7
评论员,pínglùnyuán,7
评判,píngpàn,7
评审,píngshěn,7
评委,píngwěi,7
凭借,píngjiè,7
凭着,píngzhe,7
凭证,píngzhèng,7
瓶颈,píngjǐng,7
萍水相逢,píngshuǐ-xiāngféng,7
泼冷水,pō lěngshuǐ,7
迫使,pòshǐ,7
破案,pò'àn,7
破除,pòchú,7
破解,pòjiě,7
破旧,pòjiù,7
破裂,pòliè,7
破灭,pòmiè,7
破碎,pòsuì,7
扑克,pūkè,7
扑面而来,pūmiàn-érlái,7
铺路,pūlù,7
菩萨,púsà,7
普通人,pǔtōng rén,7
谱,pǔ,7
七嘴八舌,qīzuǐ-bāshé,7
沏,qī,7
期盼,qīpàn,7
欺诈,qīzhà,7
漆,qī,7
其后,qíhòu,7
其间,qíjiān,7
奇花异草,qíhuā-yìcǎo,7
奇特,qítè,7
祈祷,qídǎo,7
棋,qí,7
棋子,qízǐ,7
乞求,qǐqiú,7
乞讨,qǐtǎo,7
启迪,qǐdí,7
起步,qǐbù,7
起程,qǐchéng,7
起劲,qǐjìn,7
起跑线,qǐpǎoxiàn,7
气愤,qìfèn,7
气管,qìguǎn,7
气馁,qìněi,7
气派,qìpài,7
气泡,qìpào,7
气息,qìxī,7
迄今,qìjīn,7
契机,qìjī,7
契约,qìyuē,7
器械,qìxiè,7
卡,qiǎ,7
卡子,qiǎzi,7
恰恰相反,qiàqià xiāngfǎn,7
恰如其分,qiàrú-qífèn,7
千变万化,qiānbiàn-wànhuà,7
千家万户,qiānjiā-wànhù,7
千军万马,qiānjūn-wànmǎ,7
千钧一发,qiānjūn-yīfà,7
迁,qiān,7
迁移,qiānyí,7
牵挂,qiānguà,7
牵涉,qiānshè,7
牵头,qiāntóu,7
铅,qiān,7
前辈,qiánbèi,7
前不久,qiánbùjiǔ,7
前赴后继,qiánfù-hòujì,7
前期,qiánqī,7
前任,qiánrèn,7
前所未有,qiánsuǒwèiyǒu,7
前台,qiántái,7
前无古人,qiánwúgǔrén,7
前夕,qiánxī,7
前线,qiánxiàn,7
前沿,qiányán,7
前仰后合,qiányǎng-hòuhé,7
前者,qiánzhě,7
虔诚,qiánchéng,7
钱财,qiáncái,7
钳子,qiánzi,7
潜能,qiánnéng,7
潜艇,qiántǐng,7
潜在,qiánzài,7
欠缺,qiànquē,7
欠条,qiàntiáo,7
歉意,qiànyì,7
呛,qiāng,7
枪毙,qiāngbì,7
腔,qiāng,7
强加,qiángjiā,7
强劲,qiángjìng,7
强项,qiángxiàng,7
强行,qiángxíng,7
强硬,qiángyìng,7
强占,qiángzhàn,7
抢夺,qiǎngduó,7
抢眼,qiǎngyǎn,7
敲边鼓,qiāo biāngǔ,7
敲诈,qiāozhà,7
乔装,qiáozhuāng,7
瞧不起,qiáobuqǐ,7
巧合,qiǎohé,7
撬,qiào,7
切除,qiēchú,7
切断,qiēduàn,7
切割,qiēgē,7
且,qiě,7
切身,qièshēn,7
窃取,qièqǔ,7
侵害,qīnhài,7
侵权,qīnquán,7
侵占,qīnzhàn,7
亲和力,qīnhélì,7
亲近,qīnjìn,7
亲朋好友,qīnpéng-hǎoyǒu,7
亲情,qīnqíng,7
亲身,qīnshēn,7
亲生,qīnshēng,7
亲手,qīnshǒu,7
亲友,qīnyǒu,7
勤工俭学,qíngōng-jiǎnxué,7
勤快,qínkuai,7
寝室,qǐnshì,7
青春期,qīngchūnqī,7
青蛙,qīngwā,7
轻而易举,qīng'éryìjǔ,7
轻蔑,qīngmiè,7
轻微,qīngwēi,7
轻型,qīngxíng,7
倾家荡产,qīngjiā-dàngchǎn,7
倾诉,qīngsù,7
倾销,qīngxiāo,7
清脆,qīngcuì,7
清单,qīngdān,7
清静,qīngjìng,7
清凉,qīngliáng,7
清明,qīngmíng,7
清新,qīngxīn,7
清真寺,qīngzhēnsì,7
情,qíng,7
情不自禁,qíngbùzìjīn,7
情调,qíngdiào,7
情怀,qínghuái,7
情结,qíngjié,7
情侣,qínglǚ,7
情人,qíngrén,7
情谊,qíngyì,7
情愿,qíngyuàn,7
庆典,qìngdiǎn,7
庆贺,qìnghè,7
庆幸,qìngxìng,7
囚犯,qiúfàn,7
求婚,qiúhūn,7
求救,qiújiù,7
求学,qiúxué,7
求医,qiúyī,7
求证,qiúzhèng,7
求助,qiúzhù,7
曲线,qūxiàn,7
驱动,qūdòng,7
趋于,qūyú,7
曲,qǔ,7
取代,qǔdài,7
取而代之,qǔ'érdàizhī,7
取经,qǔjīng,7
取决于,qǔjué yú,7
取暖,qǔnuǎn,7
取胜,qǔshèng,7
取笑,qǔxiào,7
去除,qùchú,7
去处,qùchù,7
去向,qùxiàng,7
圈子,quānzi,7
权益,quányì,7
全长,quáncháng,7
全程,quánchéng,7
全方位,quánfāngwèi,7
全能,quánnéng,7
全文,quánwén,7
全心全意,quánxīn-quányì,7
拳,quán,7
劝告,quàngào,7
劝说,quànshuō,7
劝阻,quànzǔ,7
缺失,quēshī,7
确凿,quèzáo,7
确诊,quèzhěn,7
燃放,ránfàng,7
燃气,ránqì,7
燃油,rányóu,7
饶,ráo,7
绕行,ràoxíng,7
惹,rě,7
热潮,rècháo,7
热带,rèdài,7
热气,rèqì,7
热气球,rèqìqiú,7
热腾腾,rèténgténg,7
热衷,rèzhōng,7
人次,réncì,7
人工智能,réngōng-zhìnéng,7
人均,rénjūn,7
人品,rénpǐn,7
人气,rénqì,7
人情,rénqíng,7
人身,rénshēn,7
人手,rénshǒu,7
人体,réntǐ,7
人文,rénwén,7
人行道,rénxíngdào,7
人选,rénxuǎn,7
人缘儿,rényuánr,7
人造,rénzào,7
忍饥挨饿,rěnjī-ái'è,7
忍心,rěnxīn,7
认错,rèncuò,7
认证,rènzhèng,7
认知,rènzhī,7
任期,rènqī,7
任人宰割,rènrén-zǎigē,7
任职,rènzhí,7
韧性,rènxìng,7
日复一日,rìfùyīrì,7
日后,rìhòu,7
日前,rìqián,7
日趋,rìqū,7
荣获,rónghuò,7
容光焕发,róngguāng-huànfā,7
容量,róngliàng,7
容许,róngxǔ,7
容颜,róngyán,7
融,róng,7
冗长,rǒngcháng,7
柔软,róuruǎn,7
如果说,rúguǒ shuō,7
如实,rúshí,7
如意,rúyì,7
如愿以偿,rúyuànyǐcháng,7
如醉如痴,rúzuì-rúchī,7
儒学,rúxué,7
入场,rùchǎng,7
入场券,rùchǎngquàn,7
入境,rùjìng,7
入侵,rùqīn,7
入手,rùshǒu,7
入选,rùxuǎn,7
软弱,ruǎnruò,7
软实力,ruǎnshílì,7
瑞雪,ruìxuě,7
润,rùn,7
弱势,ruòshì,7
撒,sā,7
赛车,sàichē,7
赛跑,sàipǎo,7
三番五次,sānfān-wǔcì,7
三角,sānjiǎo,7
三维,sānwéi,7
桑拿,sāngná,7
丧生,sàngshēng,7
骚乱,sāoluàn,7
扫除,sǎochú,7
扫描,sǎomiáo,7
扫墓,sǎomù,7
扫兴,sǎoxìng,7
僧人,sēngrén,7
杀害,shāhài,7
杀手,shāshǒu,7
沙龙,shālóng,7
纱,shā,7
砂糖,shātáng,7
鲨鱼,shāyú,7
傻瓜,shǎguā,7
筛,shāi,7
晒太阳,shài tàiyáng,7
山川,shānchuān,7
山顶,shāndǐng,7
山冈,shāngāng,7
山岭,shānlǐng,7
山路,shānlù,7
山寨,shānzhài,7
删,shān,7
煽动,shāndòng,7
善,shàn,7
善意,shànyì,7
膳食,shànshí,7
赡养,shànyǎng,7
伤残,shāngcán,7
伤感,shānggǎn,7
伤痕,shānghén,7
伤势,shāngshì,7
商贩,shāngfàn,7
商贾,shānggǔ,7
商讨,shāngtǎo,7
上报,shàngbào,7
上场,shàngchǎng,7
上方,shàngfāng,7
上岗,shànggǎng,7
上火,shànghuǒ,7
上空,shàngkōng,7
上流,shàngliú,7
上期,shàng qī,7
上述,shàngshù,7
上司,shàngsi,7
上诉,shàngsù,7
上调,shàngtiáo,7
上头,shàngtou,7
上限,shàngxiàn,7
上旬,shàngxún,7
上映,shàngyìng,7
尚,shàng,7
尚未,shàngwèi,7
烧毁,shāohuǐ,7
烧烤,shāokǎo,7
稍后,shāohòu,7
稍候,shāohòu,7
稍稍,shāoshāo,7
少不了,shǎobuliǎo,7
少见,shǎojiàn,7
少量,shǎoliàng,7
少有,shǎoyǒu,7
少林寺,Shàolín Sì,7
少女,shàonǚ,7
奢望,shēwàng,7
设,shè,7
设定,shèdìng,7
设法,shèfǎ,7
社会主义,shèhuì zhǔyì,7
社交,shèjiāo,7
社论,shèlùn,7
社团,shètuán,7
涉嫌,shèxián,7
谁知道,shéi zhīdào,7
申办,shēnbàn,7
申领,shēnlǐng,7
伸手,shēnshǒu,7
伸缩,shēnsuō,7
伸张,shēnzhāng,7
身不由己,shēnbùyóujǐ,7
身价,shēnjià,7
身躯,shēnqū,7
身心,shēnxīn,7
身影,shēnyǐng,7
身子,shēnzi,7
深切,shēnqiè,7
深情,shēnqíng,7
深入人心,shēnrù-rénxīn,7
深受,shēnshòu,7
深思,shēnsī,7
深信,shēnxìn,7
深夜,shēnyè,7
深远,shēnyuǎn,7
审,shěn,7
审定,shěndìng,7
审核,shěnhé,7
审批,shěnpī,7
审视,shěnshì,7
肾,shèn,7
甚至于,shènzhìyú,7
渗,shèn,7
升温,shēngwēn,7
生命线,shēngmìngxiàn,7
生怕,shēngpà,7
生平,shēngpíng,7
生前,shēngqián,7
生死,shēngsǐ,7
生涯,shēngyá,7
生硬,shēngyìng,7
声称,shēngchēng,7
声望,shēngwàng,7
省事,shěngshì,7
圣贤,shèngxián,7
胜出,shèngchū,7
胜任,shèngrèn,7
盛大,shèngdà,7
盛会,shènghuì,7
盛气凌人,shèngqì-língrén,7
剩余,shèngyú,7
失传,shīchuán,7
失控,shīkòng,7
失利,shīlì,7
失恋,shīliàn,7
失灵,shīlíng,7
失落,shīluò,7
失明,shīmíng,7
失效,shīxiào,7
失业率,shīyèlǜ,7
师长,shīzhǎng,7
师资,shīzī,7
施工,shīgōng,7
施行,shīxíng,7
施压,shīyā,7
湿度,shīdù,7
十字路口,shízì lùkǒu,7
时不时,shíbùshí,7
时段,shíduàn,7
时隔,shí gé,7
时好时坏,shíhǎo-shíhuài,7
时间表,shíjiānbiǎo,7
时空,shíkōng,7
时速,shísù,7
实地,shídì,7
实话实说,shíhuà-shíshuō,7
实况,shíkuàng,7
实体,shítǐ,7
实物,shíwù,7
食宿,shísù,7
食用,shíyòng,7
史无前例,shǐwúqiánlì,7
使唤,shǐhuan,7
使者,shǐzhě,7
士气,shìqì,7
世故,shìgu,7
世界级,shìjiè jí,7
世袭,shìxí,7
市场经济,shìchǎng jīngjì,7
势不可当,shìbùkědāng,7
势头,shìtou,7
事务所,shìwùsuǒ,7
事宜,shìyí,7
侍候,shìhòu,7
试探,shìtan,7
试行,shìxíng,7
试用,shìyòng,7
试用期,shìyòngqī,7
视察,shìchá,7
视角,shìjiǎo,7
视觉,shìjué,7
柿子,shìzi,7
适度,shìdù,7
适量,shìliàng,7
适时,shìshí,7
嗜好,shìhào,7
收复,shōufù,7
收敛,shōuliǎn,7
收留,shōuliú,7
收买,shōumǎi,7
收视率,shōushìlǜ,7
收支,shōuzhī,7
手臂,shǒubì,7
手册,shǒucè,7
手动,shǒudòng,7
手脚,shǒujiǎo,7
手帕,shǒupà,7
手枪,shǒuqiāng,7
手术室,shǒushùshì,7
手头,shǒutóu,7
手腕,shǒuwàn,7
手掌,shǒuzhǎng,7
守候,shǒuhòu,7
守株待兔,shǒuzhū-dàitù,7
首创,shǒuchuàng,7
首府,shǒufǔ,7
首批,shǒupī,7
受过,shòuguò,7
受害,shòuhài,7
受害人,shòuhàirén,7
受贿,shòuhuì,7
受惊,shòujīng,7
受苦,shòukǔ,7
受理,shòulǐ,7
受骗,shòupiàn,7
受益,shòuyì,7
授权,shòuquán,7
售价,shòujià,7
售票,shòupiào,7
书橱,shūchú,7
书写,shūxiě,7
抒情,shūqíng,7
枢纽,shūniǔ,7
梳,shū,7
梳理,shūlǐ,7
疏导,shūdǎo,7
疏散,shūsàn,7
疏通,shūtōng,7
输家,shūjiā,7
输送,shūsòng,7
输血,shūxuè,7
输液,shūyè,7
赎,shú,7
暑期,shǔqī,7
属性,shǔxìng,7
曙光,shǔguāng,7
树木,shùmù,7
树梢,shùshāo,7
树荫,shùyīn,7
树枝,shùzhī,7
数据库,shùjùkù,7
刷新,shuāxīn,7
耍赖,shuǎlài,7
衰减,shuāijiǎn,7
衰竭,shuāijié,7
衰弱,shuāiruò,7
摔跤,shuāijiāo,7
拴,shuān,7
涮,shuàn,7
双边,shuāngbiān,7
双重,shuāngchóng,7
双向,shuāngxiàng,7
双赢,shuāngyíng,7
霜,shuāng,7
水槽,shuǐcáo,7
水稻,shuǐdào,7
水管,shuǐguǎn,7
水壶,shuǐhú,7
水货,shuǐhuò,7
水晶,shuǐjīng,7
水灵灵,shuǐlínglíng,7
水落石出,shuǐluò-shíchū,7
水面,shuǐmiàn,7
水手,shuǐshǒu,7
水温,shuǐwēn,7
水域,shuǐyù,7
水源,shuǐyuán,7
水涨船高,shuǐzhǎng-chuángāo,7
水准,shuǐzhǔn,7
税收,shuìshōu,7
税务,shuìwù,7
睡袋,shuìdài,7
顺差,shùnchā,7
顺畅,shùnchàng,7
顺从,shùncóng,7
顺理成章,shùnlǐ-chéngzhāng,7
顺路,shùnlù,7
顺其自然,shùnqízìrán,7
顺势,shùnshì,7
顺手,shùnshǒu,7
顺心,shùnxīn,7
顺应,shùnyìng,7
顺着,shùnzhe,7
说白了,shuōbáile,7
说不上,shuōbushàng,7
说到底,shuōdàodǐ,7
说道,shuōdao,7
说干就干,shuō gàn jiù gàn,7
说谎,shuōhuǎng,7
说老实话,shuō lǎoshi huà,7
说起来,shuō qǐlái,7
说情,shuōqíng,7
说闲话,shuō xiánhuà,7
说真的,shuō zhēnde,7
硕果,shuòguǒ,7
司空见惯,sīkōng-jiànguàn,7
丝,sī,7
私房钱,sīfángqián,7
私家车,sījiāchē,7
私立,sīlì,7
私事,sīshì,7
私下,sīxià,7
私营,sīyíng,7
私有,sīyǒu,7
思路,sīlù,7
思前想后,sīqián-xiǎnghòu,7
死心,sǐxīn,7
死心塌地,sǐxīn-tādì,7
四合院,sìhéyuàn,7
四季,sìjì,7
四面八方,sìmiàn-bāfāng,7
似曾相识,sìcéng-xiāngshí,7
似是而非,sìshì-érfēi,7
伺机,sìjī,7
饲料,sìliào,7
松绑,sōngbǎng,7
松弛,sōngchí,7
耸立,sǒnglì,7
送别,sòngbié,7
搜查,sōuchá,7
搜集,sōují,7
搜救,sōujiù,7
搜寻,sōuxún,7
酥,sū,7
俗,sú,7
俗话说,súhuà shuō,7
俗语,súyǔ,7
诉苦,sùkǔ,7
诉说,sùshuō,7
素,sù,7
素不相识,sùbùxiāngshí,7
素材,sùcái,7
素描,sùmiáo,7
素养,sùyǎng,7
蒜,suàn,7
算计,suànjì,7
算盘,suànpán,7
算账,suànzhàng,7
虽说,suīshuō,7
随处可见,suíchù kě jiàn,7
随大溜,suí dàliù,7
随机,suíjī,7
随时随地,suíshí-suídì,7
随心所欲,suíxīnsuǒyù,7
遂心,suìxīn,7
损,sǔn,7
损人利己,sǔnrén-lìjǐ,7
损伤,sǔnshāng,7
缩,suō,7
缩水,suōshuǐ,7
缩影,suōyǐng,7
所属,suǒshǔ,7
所谓,suǒwèi,7
所作所为,suǒzuò-suǒwéi,7
索赔,suǒpéi,7
锁定,suǒdìng,7
他人,tārén,7
踏上,tàshang,7
胎,tāi,7
胎儿,tāi'ér,7
台球,táiqiú,7
太极,tàijí,7
太平,tàipíng,7
贪,tān,7
贪玩儿,tānwánr,7
瘫,tān,7
坛,tán,7
谈不上,tán bu shàng,7
谈到,tándào,7
谈论,tánlùn,7
谈起,tánqǐ,7
痰,tán,7
坦诚,tǎnchéng,7
坦克,tǎnkè,7
坦然,tǎnrán,7
毯子,tǎnzi,7
炭,tàn,7
探,tàn,7
探亲,tànqīn,7
探求,tànqiú,7
探险,tànxiǎn,7
碳,tàn,7
汤圆,tāngyuán,7
堂,táng,7
糖果,tángguǒ,7
糖尿病,tángniàobìng,7
淌,tǎng,7
掏钱,tāo qián,7
逃生,táoshēng,7
逃亡,táowáng,7
陶冶,táoyě,7
淘,táo,7
讨,tǎo,7
讨人喜欢,tǎo rén xǐhuan,7
特产,tèchǎn,7
特例,tèlì,7
特权,tèquán,7
特邀,tèyāo,7
特制,tèzhì,7
特质,tèzhì,7
腾,téng,7
藤椅,téngyǐ,7
剔除,tīchú,7
梯子,tīzi,7
提名,tímíng,7
提速,tísù,7
提心吊胆,tíxīn-diàodǎn,7
提早,tízǎo,7
体能,tǐnéng,7
体温,tǐwēn,7
体制,tǐzhì,7
体质,tǐzhì,7
剃,tì,7
替换,tìhuàn,7
替身,tìshēn,7
天长地久,tiāncháng-dìjiǔ,7
天地,tiāndì,7
天鹅,tiān'é,7
天分,tiānfèn,7
天经地义,tiānjīng-dìyì,7
天平,tiānpíng,7
天桥,tiānqiáo,7
天使,tiānshǐ,7
天线,tiānxiàn,7
天性,tiānxìng,7
天主教,Tiānzhǔjiào,7
添加,tiānjiā,7
甜美,tiánměi,7
甜蜜,tiánmì,7
甜头,tiántou,7
填补,tiánbǔ,7
填充,tiánchōng,7
填写,tiánxiě,7
条例,tiáolì,7
调侃,tiáokǎn,7
调控,tiáokòng,7
调试,tiáoshì,7
挑起,tiǎoqǐ,7
跳槽,tiàocáo,7
跳动,tiàodòng,7
跳伞,tiàosǎn,7
贴近,tiējìn,7
贴切,tiēqiè,7
帖子,tiězi,7
听从,tīngcóng,7
听话,tīnghuà,7
停车位,tíngchēwèi,7
停电,tíngdiàn,7
停放,tíngfàng,7
停业,tíngyè,7
通畅,tōngchàng,7
通车,tōngchē,7
通风,tōngfēng,7
通告,tōnggào,7
通顺,tōngshùn,7
通通,tōngtōng,7
通往,tōngwǎng,7
通宵,tōngxiāo,7
通行证,tōngxíngzhèng,7
同伴,tóngbàn,7
同步,tóngbù,7
同等,tóngděng,7
同感,tónggǎn,7
同伙,tónghuǒ,7
同类,tónglèi,7
同盟,tóngméng,7
同年,tóngnián,7
同人,tóngrén,7
同舟共济,tóngzhōu-gòngjì,7
统筹,tǒngchóu,7
捅,tǒng,7
桶,tǒng,7
筒,tǒng,7
痛,tòng,7
痛心,tòngxīn,7
偷看,tōukàn,7
偷窥,tōukuī,7
偷懒,tōulǎn,7
头部,tóubù,7
头顶,tóudǐng,7
头号,tóuhào,7
头条,tóutiáo,7
头头是道,tóutóu-shìdào,7
头衔,tóuxián,7
头晕,tóuyūn,7
投奔,tóubèn,7
投稿,tóugǎo,7
投射,tóushè,7
投身,tóushēn,7
透彻,tòuchè,7
透过,tòuguò,7
透气,tòuqì,7
透支,tòuzhī,7
凸,tū,7
凸显,tūxiǎn,7
突发,tūfā,7
突击,tūjī,7
突破口,tūpòkǒu,7
突如其来,tūrú-qílái,7
图表,túbiǎo,7
图像,túxiàng,7
图形,túxíng,7
图纸,túzhǐ,7
徒步,túbù,7
涂,tú,7
屠杀,túshā,7
土匪,tǔfěi,7
土生土长,tǔshēng-tǔzhǎng,7
团伙,tuánhuǒ,7
团聚,tuánjù,7
团员,tuányuán,7
推断,tuīduàn,7
推敲,tuīqiāo,7
推算,tuīsuàn,7
推卸,tuīxiè,7
推选,tuīxuǎn,7
推移,tuīyí,7
颓废,tuífèi,7
退回,tuìhuí,7
退却,tuìquè,7
退让,tuìràng,7
退缩,tuìsuō,7
退休金,tuìxiūjīn,7
退学,tuìxué,7
退役,tuìyì,7
屯,tún,7
托付,tuōfù,7
拖累,tuōlěi,7
拖欠,tuōqiàn,7
脱节,tuōjié,7
脱口而出,tuōkǒu'érchū,7
脱落,tuōluò,7
脱身,tuōshēn,7
脱颖而出,tuōyǐng'érchū,7
驮,tuó,7
妥,tuǒ,7
拓宽,tuòkuān,7
拓展,tuòzhǎn,7
唾液,tuòyè,7
挖苦,wāku,7
瓦,wǎ,7
外号,wàihào,7
外籍,wàijí,7
外贸,wàimào,7
